id,learningEdge,congestion,density,gpsProbeSpeed,speed
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,7.75,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,8.26,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,8.03,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,6.7,8.19
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,6.35,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,5.82,8.19
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,4.79,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,4.14,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,3.77,8.19
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,3.49,8.19
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,3.28,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02658789,3.12,8.18
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,3.01,8.19
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02363368,3.02,8.2
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,2.75,8.21
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,2.43,8.22
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,2.04,8.22
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,2.18,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,3.47,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,4.23,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,4.83,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,5.54,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,6.26,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,6.62,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,6.86,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,6.86,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,6.86,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,6.65,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,5.79,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,5.34,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,5.33,8.26
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,5.32,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,5.34,8.26
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,7.28,8.26
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.21,8.26
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,8.21,8.26
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,8.21,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,8.21,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,8.21,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,8.38,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,8.75,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,8.88,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,8.92,8.24
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01477105,9.04,8.25
4/4to4/5,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01624815,9.07,8.24
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.58,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,9.58,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,None,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,7.95,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.44,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.4,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.4,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.66,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,10.11,9.69
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,10.11,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,10.08,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01033973,10.0,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,9.98,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,10.01,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,10.06,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01181684,10.15,9.7
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,10.15,9.69
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01329394,10.0,9.69
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,9.75,9.68
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,9.76,9.68
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.76,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,9.79,9.68
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.73,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.57,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.5,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.69,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.71,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.69,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.61,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.58,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.58,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.57,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.73,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,10.07,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.95,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.4,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.36,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.41,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.41,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.41,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.41,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.37,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.33,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.31,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.33,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.48,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01772526,9.73,9.68
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,None,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,None,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,None,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,None,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.49,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.49,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.49,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,9.46,9.65
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.17,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.99,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.99,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.99,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,8.99,9.65
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.08,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.11,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,9.04,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.83,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.55,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.58,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.69,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.69,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02067947,8.69,9.66
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,8.69,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,8.37,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,7.95,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,7.95,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,7.95,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,10.79,9.67
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,10.67,9.65
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,9.78,9.65
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02215657,9.65,9.65
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02363368,9.68,9.64
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,9.68,9.63
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.02511078,9.68,9.63
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02511078,9.68,9.6
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02658789,9.68,9.59
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.0295421,9.68,9.56
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02806499,9.1,9.58
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.09,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.55,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.67,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.58,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.6,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.61,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.56,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.53,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.53,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.53,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.53,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.54,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.54,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.54,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.53,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.49,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.53,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.31,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.02,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.78,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.61,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.46,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.36,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.35,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.35,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.35,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.35,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.28,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.01,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,7.88,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,7.88,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.0295421,8.28,9.4
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.0295421,8.8,9.4
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.07,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.16,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.16,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.34,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.59,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.76,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.92,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.92,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.81,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.63,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.54,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.54,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.6,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.53,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.35,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.24,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.08,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.03,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.14,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.36,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.56,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.68,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.65,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.61,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.5,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.48,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.48,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.45,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02363368,9.45,9.45
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.47,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.42,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.3,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.27,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.24,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.24,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.33,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.52,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.7,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.86,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.61,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.25,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.93,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.84,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.84,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.88,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.91,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.93,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.88,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.73,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.91,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.24,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.59,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.76,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.81,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.84,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.86,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.79,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.7,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.64,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.59,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.53,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.46,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.35,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.06,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.88,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.79,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,8.67,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.58,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.49,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,8.74,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.41,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02806499,9.54,9.42
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02658789,9.57,9.43
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.7,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02363368,9.85,9.45
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02511078,9.97,9.44
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02363368,10.05,9.45
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02363368,10.05,9.45
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02215657,10.05,9.46
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02067947,10.07,9.47
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",C,0.02067947,9.95,9.47
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02067947,9.85,9.63
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02215657,9.85,9.62
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.02067947,9.65,9.63
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",BC,0.01920236,9.28,9.64
1/3to2/3,"['3/2to3/3', '3/1to3/2', '4/3to4/4']",B,0.01920236,9.24,9.67
